LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,BILL_AMT1,BILL_AMT2,BILL_AMT3,PAY_AMT1,PAY_AMT2,PAY_AMT3,default,total_bill,total_payment,debt_ratio,avg_delay,payment_ratio
420000,1,1,2,33,1,-1,-1,-81,6509,0,6699,0,0,0,6428,6699,0.0153047619,-0.3333333333,1.042159303
30000,1,2,2,33,0,0,0,30247,29118,29997,1590,1469,929,0,89362,3988,2.978733333,0,0.04462747029
20000,1,1,2,34,1,2,0,8834,7499,8147,1000,1000,1300,1,24480,3300,1.224,1,0.1348039216
200000,2,1,1,43,0,0,0,200898,197438,200912,10000,9000,6000,0,599248,25000,2.99624,0,0.04171895442
90000,2,1,2,27,1,2,2,17374,16806,18768,0,2251,0,0,52948,2251,0.5883111111,1.666666667,0.04251340938
110000,1,3,1,45,0,0,0,66820,36002,37484,4400,3900,3900,0,140306,12200,1.275509091,0,0.08695280316
60000,2,2,2,26,0,0,0,58452,52445,52974,2500,2000,2500,0,163871,7000,2.731183333,0,0.04271652702
80000,1,1,2,35,0,0,0,37642,39947,43773,4000,5000,5500,0,121362,14500,1.517025,0,0.1194772664
50000,1,3,1,41,1,2,2,85579,78993,69424,3023,23,4023,0,233996,7069,4.67992,1.666666667,0.03020991812
180000,1,1,2,28,1,-2,-2,0,0,0,0,0,0,0,0,0,0,-1,0
110000,2,2,2,39,0,0,0,109221,111674,111867,4230,4230,4200,0,332762,12660,3.025109091,0,0.03804520949
150000,2,1,1,33,0,0,0,50286,110884,113152,61101,3210,3911,0,274322,68222,1.828813333,0,0.2486931416
120000,2,2,2,30,0,0,0,104801,100502,86478,4000,2960,3833,0,291781,10793,2.431508333,0,0.03699007132
150000,1,1,2,40,0,0,0,152175,148872,145978,5800,5245,5200,0,447025,16245,2.980166667,0,0.03634024943
360000,2,3,1,42,-1,-1,-1,9152,6329,21830,6361,22236,5682,0,37311,34279,0.1036416667,-1,0.9187371017
60000,1,2,1,56,0,0,0,26344,26382,27046,1446,1500,960,1,79772,3906,1.329533333,0,0.04896454896
480000,1,2,1,40,0,0,0,69011,69842,71857,3000,3000,2096,0,210710,8096,0.4389791667,0,0.03842247639
400000,2,2,2,25,0,0,0,350110.68,44917,52366,2522,17213,1000,0,447393.68,20735,1.1184842,0,0.04634620677
60000,2,2,2,24,1,2,3,44238,47076,48871,4000,3000,0,0,140185,7000,2.336416667,2,0.04993401576
240000,2,2,1,29,0,0,2,198128,211417,206386,16500,0,16007,1,615931,32507,2.566379167,0.6666666667,0.05277701561
30000,2,1,2,27,0,0,0,3415,4330,0,1000,1000,0,0,7745,2000,0.2581666667,0,0.2582311168
240000,2,1,2,38,0,0,0,138151,111189,75880,6021,3004,4006,0,325220,13031,1.355083333,0,0.04006826148
50000,2,2,2,23,0,0,0,16370,15373,12065,1524,2588,0,1,43808,4112,0.87616,0,0.0938641344
130000,2,1,2,27,0,0,0,91467,68747,66372,3247,3372,2354,0,226586,8973,1.742969231,0,0.03960085795
30000,2,2,1,49,2,0,0,23778,24507,25892,1415,1800,2200,0,74177,5415,2.472566667,0.6666666667,0.07300106502
10000,1,2,1,35,0,0,0,9159,10004,9722,1160,1139,1241,0,28885,3540,2.8885,0,0.1225549593
180000,1,2,2,27,0,0,0,51826,6699,6529,1500,2000,70000,0,65054,73500,0.3614111111,0,1.129830602
230000,2,3,2,26,0,0,0,14361,15491,16190,1369,1068,306,0,46042,2743,0.2001826087,0,0.05957603927
30000,2,1,2,27,1,2,0,28686,27620,28164,0,2000,3000,0,84470,5000,2.815666667,1,0.05919261276
50000,1,3,1,52,1,2,2,7839,8761,8472,1200,0,310,0,25072,1510,0.50144,1.666666667,0.06022654754
500000,1,1,2,30,-1,-1,-1,1089,58665,168052,58665,76651.02,70000,0,227806,205316.02,0.455612,-1,0.9012757346
360000,1,2,2,30,-2,-1,2,0,1000,1000,1000,0,0,0,2000,1000,0.005555555556,-0.3333333333,0.5
460000,2,1,1,43,-2,-2,-1,323408,261444,309622,5229,76651.02,70000,0,894474,151880.02,1.944508696,-1.666666667,0.1697981383
10000,2,2,2,32,0,0,0,8509,9228,9821,1400,1300,350,0,27558,3050,2.7558,0,0.1106756659
270000,2,1,2,32,0,0,0,48114,42573,55350,20091,30128,60183,0,146037,110402,0.5408777778,0,0.7559864966
80000,1,2,1,43,0,0,0,43749,46330,43134,3356,3204,2017,0,133213,8577,1.6651625,0,0.06438560801
100000,1,1,2,32,0,0,0,87580,84140,86400,3300,3881,2500,0,258120,9681,2.5812,0,0.03750581125
20000,1,3,1,42,2,2,2,13053,4078,0,16,0,0,1,17131,16,0.85655,2,0.0009339793357
300000,1,2,1,38,-1,-1,-1,374,1685,1485,2000,1485,0,1,3544,3485,0.01181333333,-1,0.9833521445
30000,2,2,2,44,-1,-1,0,2436,11376,21354,11378,11004,9003,0,35166,31385,1.1722,-0.6666666667,0.8924813741
160000,1,1,2,33,1,-1,2,-77,1598,1097,2000,0,0,1,2618,2000,0.0163625,0.6666666667,0.7639419404
30000,2,2,2,25,0,0,0,7204,7453,7098,1200,1114,4000,0,21755,6314,0.7251666667,0,0.2902321305
160000,2,1,2,31,-1,-1,-1,4203,9739,15628,9739,17751,3666,0,29570,31156,0.1848125,-1,1.053635441
380000,2,1,2,31,-2,-2,-2,276,276,0,276,0,70000,0,552,70276,0.001452631579,-2,127.3115942
180000,1,2,2,43,0,0,0,164222,169073,171820,7500,5900,6000,0,505115,19400,2.806194444,0,0.03840709541
100000,1,1,1,45,0,0,0,99626,101446,21300,4600,1429,600,0,222372,6629,2.22372,0,0.02981040779
260000,1,1,1,38,-1,-1,2,263,511,248,512,1,1,0,1022,514,0.003930769231,0,0.5029354207
180000,2,3,2,25,0,0,0,120583,97341,87773,3507,3201,3200,0,305697,9908,1.698316667,0,0.03241117839
240000,1,3,1,38,0,0,0,230131,216824,219487,8500,6900,6000,0,666442,21400,2.776841667,0,0.03211082135
30000,1,2,3,44,0,0,0,6289,9331,12380,3173,3222,3000,1,28000,9395,0.9333333333,0,0.3355357143
50000,1,2,2,26,0,0,0,20329,14244,30580,1600,1600,1000,0,65153,4200,1.30306,0,0.06446364711
180000,2,2,1,43,-1,-1,-1,7823,9549,1968,9549,1968,1800,0,19340,13317,0.1074444444,-1,0.6885729059
20000,1,2,2,24,-1,0,0,610,13222,13488,13002,3000,0,0,27320,16002,1.366,-0.3333333333,0.5857247438
130000,1,2,2,31,0,0,2,48628,52379,31247,5207,0,9000,1,132254,14207,1.017338462,0.6666666667,0.1074220818
240000,1,1,1,36,-1,-1,-2,229,-167,-200,0,0,1213,0,-138,1213,-0.000575,-1.333333333,0
160000,2,4,1,35,1,-2,-2,0,0,0,0,0,0,0,0,0,0,-1,0
60000,1,3,2,29,0,0,0,4511,5529,6544,1096,1111,660,1,16584,2867,0.2764,0,0.1728774723
100000,1,3,1,35,0,0,0,96521,98728,74239,3938,2515,2516,0,269488,8969,2.69488,0,0.03328163035
320000,2,2,2,28,1,-2,-1,0,0,2428,0,2428,990,0,2428,3418,0.0075875,-0.6666666667,1.407742998
110000,2,2,1,62,0,0,0,33536,30155,26054,3000,2000,3000,0,89745,8000,0.8158636364,0,0.08914145635
50000,2,1,2,31,2,2,3,48903,53997,52298,6500,0,0,1,155198,6500,3.10396,2.333333333,0.04188198302
50000,1,2,1,38,2,0,0,27686,28436,31051,1500,3100,1300,1,87173,5900,1.74346,0.6666666667,0.06768150689
140000,1,2,2,39,0,0,0,139079,143816,134472,7000,4800,4659,0,417367,16459,2.981192857,0,0.03943531712
80000,1,2,1,46,0,0,0,81283,80390,79080,2892,3000,5390,1,240753,11282,3.0094125,0,0.04686130599
50000,1,2,2,23,0,0,0,47385,48790,19306,2472,1234,785,0,115481,4491,2.30962,0,0.03888951429
140000,2,2,1,35,1,2,0,130215,126720,128116,0,5000,11000,1,385051,16000,2.750364286,1,0.04155293714
210000,2,2,1,52,0,0,-1,5723,3386,8964,1237,4482,0,0,18073,5719,0.08606190476,-0.3333333333,0.3164388867
130000,1,2,1,35,0,0,0,8010,5932,4950,1500,1012,0,0,18892,2512,0.1453230769,0,0.132966335
200000,2,1,2,31,-1,-1,-1,4138,790,1230,790,1230,390,1,6158,2410,0.03079,-1,0.3913608314
110000,1,2,2,40,0,0,0,4202,5524,6144,2000,2000,2000,0,15870,6000,0.1442727273,0,0.3780718336
140000,2,2,2,27,2,2,0,107257,104122,104742,0,3842,4626,0,316121,8468,2.258007143,1.333333333,0.02678721123
20000,1,2,2,43,-1,-1,-1,390,390,390,390,390,390,0,1170,1170,0.0585,-1,1
450000,1,2,2,30,0,0,0,350110.68,337495.28,325030.39,20200,18000,25135,1,1012636.35,63335,2.250303,0,0.06254466374
170000,1,2,1,36,0,0,0,87076,77902,54592,3781,2104,3208,0,219570,9093,1.291588235,0,0.04141276131
170000,2,2,1,36,0,0,0,158651,143801,138145,5428,4707,4400,0,440597,14535,2.591747059,0,0.03298933039
180000,1,2,2,29,0,0,0,175773,179866,173007,6059,5653,6488,0,528646,18200,2.936922222,0,0.03442757535
200000,1,1,1,39,0,0,0,303347,171592,176615,6500,8051,13000,0,651554,27551,3.25777,0,0.04228506003
80000,2,2,1,27,0,0,0,25424,24499,25181,2000,2150,1000,0,75104,5150,0.9388,0,0.06857158074
150000,2,2,2,41,0,0,0,15938,16128,17051,1317,2008,1004,0,49117,4329,0.3274466667,0,0.08813649042
160000,1,1,2,31,0,0,0,157303,161498,153226,8055,5045,2280,1,472027,15380,2.95016875,0,0.03258288191
60000,1,3,2,38,0,-1,-1,3059,291,1131,291,1131,441,0,4481,1863,0.07468333333,-0.6666666667,0.4157554117
240000,2,2,1,39,3,3,2,47739,46712,45660,0,0,4000,1,140111,4000,0.5837958333,2.666666667,0.02854879346
20000,1,2,2,24,0,0,2,12549,11552,6622,2319,0,0,1,30723,2319,1.53615,0.6666666667,0.07548091007
500000,1,1,2,30,0,0,0,350110.68,337495.28,325030.39,20120,76651.02,40000,0,1012636.35,136771.02,2.0252727,0,0.1350643002
280000,2,2,2,50,-1,-1,-1,9173,11564,6781,11574,7104,5857,0,27518,24535,0.09827857143,-1,0.8915982266
200000,1,1,3,50,3,2,2,176077,179769,178358,8000,3000,3400,1,534204,14400,2.67102,2.333333333,0.02695599434
290000,2,1,2,29,-1,-1,-1,6649,15819,10986,15837,11584,8184,0,33454,35605,0.1153586207,-1,1.064297244
80000,2,1,2,34,0,0,2,75517,77078,73783,6000,2000,0,1,226378,8000,2.829725,0.6666666667,0.03533912306
20000,2,3,1,61,2,2,2,2730,5461,6218,2800,1000,0,1,14409,3800,0.72045,2,0.2637240614
400000,2,1,2,41,-1,-1,-1,48938,27703,43775,27703,43947,10183,0,120416,81833,0.30104,-1,0.6795857693
30000,2,3,1,53,0,0,0,30587,29462,28068,1700,1288,982,0,88117,3970,2.937233333,0,0.04505373537
130000,1,1,1,34,0,0,0,128846,130525,74745,5170,2584,4000,1,334116,11754,2.570123077,0,0.03517939877
60000,1,2,1,33,-1,0,0,4843,8790,12420,5000,5000,4000,0,26053,14000,0.4342166667,-0.3333333333,0.5373661383
20000,1,3,1,37,0,-1,-1,1439,1251,390,1251,400,390,0,3080,2041,0.154,-0.6666666667,0.6626623377
160000,1,2,1,43,1,-2,-2,-3,-3,997,0,1003,1804,0,991,2807,0.00619375,-1,2.832492432
110000,2,2,2,25,1,2,2,104871,107422,101930,8000,0,4000,0,314223,12000,2.856572727,1.666666667,0.03818943871
230000,1,1,1,40,0,0,0,87162,88801,87972,4293,3000,1928,0,263935,9221,1.147543478,0,0.03493663213
20000,2,1,2,22,-1,-1,-2,18356,0,0,0,0,0,0,18356,0,0.9178,-1.333333333,0
140000,2,2,1,34,0,0,0,15550,17780,18226,2500,1500,2000,0,51556,6000,0.3682571429,0,0.1163783071
130000,2,3,1,48,0,0,0,46206,46396,43812,3000,3000,3000,0,136414,9000,1.049338462,0,0.065975633
130000,2,1,2,47,2,2,2,18454,21121,20484,2976,0,2000,1,60059,4976,0.4619923077,2,0.08285186234
200000,1,2,1,30,0,0,0,113676,116355,117802,6000,5000,6000,0,347833,17000,1.739165,0,0.04887402863
60000,2,3,1,43,2,2,-2,4703,0,0,0,0,0,1,4703,0,0.07838333333,0.6666666667,0
20000,1,1,2,25,1,-1,-1,-81,569,1769,1000,1769,1000,0,2257,3769,0.11285,-0.3333333333,1.669915817
110000,2,1,2,32,1,-2,-2,0,0,0,0,0,0,1,0,0,0,-1,0
320000,2,1,2,27,1,-1,2,0,638,500,638,0,0,1,1138,638,0.00355625,0.6666666667,0.5606326889
130000,1,3,3,40,2,0,0,88222,88288,84822,3515,3107,5003,0,261332,11625,2.010246154,0.6666666667,0.04448364532
280000,1,1,1,50,3,3,3,327918,321476,314931,0,0,500,0,964325,500,3.444017857,3,0.0005184973946
290000,1,1,2,34,-1,-1,-2,1597,-200,-200,0,0,5000,0,1197,5000,0.004127586207,-1.333333333,4.17710944
30000,2,3,1,28,0,0,0,17897,18944,19698,1342,1096,514,0,56539,2952,1.884633333,0,0.05221174764
80000,1,2,2,28,0,-1,-1,54475,3075,0,6150,0,6150,0,57550,12300,0.719375,-0.6666666667,0.2137271937
70000,2,1,2,24,0,0,0,10916,12386,9864,2000,2063,2000,0,33166,6063,0.4738,0,0.1828076946
80000,2,3,1,44,0,0,2,80808,81615,79075,6926,0,3000,0,241498,9926,3.018725,0.6666666667,0.04110178966
200000,2,1,1,33,-1,-1,0,1853,5928,8789,5928,3000,0,0,16570,8928,0.08285,-0.6666666667,0.5388050694
50000,1,2,1,28,0,0,2,96393,100459,96051,5800,300,18000,0,292903,24100,5.85806,0.6666666667,0.08227979911
120000,1,2,2,28,0,0,2,59946,49595,35786,4000,0,1210,0,145327,5210,1.211058333,0.6666666667,0.03585018613
80000,1,1,2,29,0,0,0,51630,54183,55685,4000,3000,4500,0,161498,11500,2.018725,0,0.07120831218
200000,2,2,1,35,2,0,0,51609,53165,55285,3000,3000,3000,1,160059,9000,0.800295,0.6666666667,0.05622926546
90000,2,2,1,34,-2,-2,-2,1905,1924,11855,1924,11855,10655,0,15684,24434,0.1742666667,-2,1.557893395
30000,2,2,1,38,1,2,2,29803,30766,29918,1734,0,1148,0,90487,2882,3.016233333,1.666666667,0.03184987899
30000,2,3,1,29,-1,-1,-1,3489,14926,9937,14969,9942,10,0,28352,24921,0.9450666667,-1,0.8789856095
50000,2,3,2,23,0,0,0,47486,47963,33499,1703,1304,680,0,128948,3687,2.57896,0,0.02859292118
150000,1,2,2,31,0,0,0,148815,148090,133619,5147,4900,4677,0,430524,14724,2.87016,0,0.03420018396
280000,2,2,1,42,-1,0,0,256675,253682,260274,13000,11000,8000,0,770631,32000,2.752253571,-0.3333333333,0.04152441311
10000,1,3,2,25,0,0,0,6892,7915,10086,1294,2465,500,0,24893,4259,2.4893,0,0.1710922749
160000,2,2,1,35,0,0,0,96515,139439,141416,50439,6000,5000,0,377370,61439,2.3585625,0,0.1628083843
160000,2,2,1,30,0,0,-2,51400,0,0,0,0,0,0,51400,0,0.32125,-0.6666666667,0
390000,1,1,1,46,-1,-1,-1,6346,94921,53796,66522.18,53796,6009,0,155063,126327.18,0.3975974359,-1,0.8146829353
50000,1,2,2,22,0,0,0,34033,34622,19993,1342,1500,700,1,88648,3542,1.77296,0,0.03995578016
50000,1,2,2,26,0,0,-1,18838,385,11500,0,11615,2756,0,30723,14371,0.61446,-0.3333333333,0.4677603099
150000,1,2,2,28,0,0,0,95322,96903,94682,3216,2338,2653,0,286907,8207,1.912713333,0,0.02860508806
50000,1,3,2,23,0,0,0,47104,25555,16097,2000,1500,800,0,88756,4300,1.77512,0,0.04844742891
190000,2,1,2,39,0,0,0,83369,81617,83351,3853,4000,3000,0,248337,10853,1.307036842,0,0.04370271043
10000,1,3,2,29,2,2,3,142,142,142,0,0,0,1,426,0,0.0426,2.333333333,0
210000,2,1,2,37,1,-2,-1,-81,-200,199672,0,76651.02,0,0,199391,76651.02,0.9494809524,-0.6666666667,0.3844256762
230000,1,1,2,32,-2,-2,-2,1470,0,1470,0,1470,735,0,2940,2205,0.0127826087,-2,0.75
150000,2,1,1,52,-1,-1,0,5094,29137,25772,29148,25000,48635,0,60003,102783,0.40002,-0.6666666667,1.712964352
230000,2,1,1,34,-1,0,0,4358,6020,9938,3000,5000,5828,0,20316,13828,0.08833043478,-0.3333333333,0.6806457964
80000,2,1,2,28,1,2,0,4885,3482,4251,0,1000,500,0,12618,1500,0.157725,1,0.1188777936
160000,2,4,2,31,-1,-1,-1,1790,0,31568,0,31568,353,0,33358,31921,0.2084875,-1,0.9569218778
500000,2,1,2,27,-1,-1,-1,33299,60857,26324,60957,27056,26096,0,120480,114109,0.24096,-1,0.9471198539
180000,2,1,2,34,0,0,0,43374,38842,37895,2100,2000,5000,0,120111,9100,0.6672833333,0,0.07576325232
30000,2,2,2,23,1,2,2,28850,28102,30324,0,2700,0,1,87276,2700,2.9092,1.666666667,0.03093633989
130000,2,1,1,47,0,0,0,113470,110794,65715,4000,3000,5500,0,289979,12500,2.230607692,0,0.04310656979
10000,2,3,1,46,0,0,-2,10400,0,0,0,0,0,0,10400,0,1.04,-0.6666666667,0
20000,2,2,1,45,-1,-1,-1,650,264,264,264,264,264,0,1178,792,0.0589,-1,0.6723259762
30000,1,3,2,27,0,0,0,18556,20252,22419,2000,3008,5066,0,61227,10074,2.0409,0,0.1645352541
30000,1,2,2,38,0,0,0,20996,25607,26813,5000,2000,1089,1,73416,8089,2.4472,0,0.1101803422
320000,2,1,1,39,0,0,0,206461,117168,128832,5000,15000,5000,0,452461,25000,1.413940625,0,0.05525338095
10000,1,2,2,23,3,2,2,10034,9239,10025,0,1600,500,1,29298,2100,2.9298,2.333333333,0.07167724759
350000,2,4,2,53,-1,-1,-1,5095,4815,61044,4840,61349,22687,0,70954,88876,0.2027257143,-1,1.252586183
20000,1,3,2,35,0,0,0,17365,19001,20269,2618,2276,791,0,56635,5685,2.83175,0,0.1003796239
50000,1,2,2,25,1,3,3,53086,51981,50805,0,0,1800,0,155872,1800,3.11744,2.333333333,0.01154793677
310000,1,1,2,28,0,0,0,153620,147023,127390,6603,4600,4507,0,428033,15710,1.380751613,0,0.03670277759
80000,1,2,2,34,0,0,0,66122,92131,47655,2600,4300,2000,0,205908,8900,2.57385,0,0.04322318705
170000,1,1,2,43,-1,-1,-1,1866,5750,200,5750,200,41467,0,7816,47417,0.04597647059,-1,6.066658137
10000,2,3,3,52,2,0,0,9970,9625,9622,2001,1801,0,1,29217,3802,2.9217,0.6666666667,0.130129719
30000,1,3,2,41,1,-2,-2,0,0,0,0,0,0,0,0,0,0,-1,0
170000,2,3,2,46,-1,-1,-1,1986,1050,170,1050,170,2785,0,3206,4005,0.01885882353,-1,1.249220212
230000,2,1,1,32,-2,-2,-2,700,1428,600,1428,600,0,0,2728,2028,0.01186086957,-2,0.7434017595
50000,2,2,2,23,0,0,0,16139,17261,14354,1400,1000,500,0,47754,2900,0.95508,0,0.06072789714
300000,2,1,1,52,1,-2,-2,0,0,0,0,0,0,0,0,0,0,-1,0
210000,1,2,1,37,1,-2,-2,0,0,0,0,0,150,0,0,150,0,-1,0
20000,2,3,1,36,0,0,2,21309,22693,20899,3150,0,800,0,64901,3950,3.24505,0.6666666667,0.06086192817
20000,2,2,1,32,0,0,0,16434,17191,0,1500,0,0,0,33625,1500,1.68125,0,0.04460966543
20000,2,2,2,25,2,2,2,16923,20319,19543,4000,0,391,0,56785,4391,2.83925,2,0.07732675883
80000,1,1,2,29,0,0,0,31637,27137,25986,1734,2000,2000,0,84760,5734,1.0595,0,0.06764983483
30000,2,2,3,22,0,-1,0,7928,2318,22430,2318,22000,1000,0,32676,25318,1.0892,-0.3333333333,0.7748194393
200000,1,1,2,33,2,2,2,156558,167453,170010,15000,6800,6500,1,494021,28300,2.470105,2,0.0572850142
210000,1,1,2,31,2,-1,-1,1172,380,1552,380,1552,0,0,3104,1932,0.01478095238,0,0.6224226804
330000,2,1,1,42,-1,-1,-1,899,7445,0,7448,0,3899,0,8344,11347,0.02528484848,-1,1.359899329
30000,1,2,2,25,2,2,2,14420,15390,14846,1500,0,1500,1,44656,3000,1.488533333,2,0.06718022214
280000,1,1,1,39,-1,-1,-1,17489,7542,2219,7614,2226,3008,0,27250,12848,0.09732142857,-1,0.4714862385
300000,1,1,1,37,-1,-1,-2,1943,0,0,0,0,0,0,1943,0,0.006476666667,-1.333333333,0
10000,1,3,1,42,1,2,0,6091,6837,7666,1000,1000,9501,0,20594,11501,2.0594,1,0.5584636302
50000,2,2,2,24,0,0,0,27788,19742,20672,2000,1600,1000,0,68202,4600,1.36404,0,0.06744670244
280000,1,2,1,49,-1,-1,-1,390,390,390,390,390,390,0,1170,1170,0.004178571429,-1,1
20000,1,2,1,51,0,0,0,14681,14777,15025,1562,1200,2000,0,44483,4762,2.22415,0,0.1070521323
130000,1,2,2,32,-1,-1,-1,1496,1496,1496,1496,1496,1496,0,4488,4488,0.03452307692,-1,1
20000,1,2,2,25,0,0,0,18193,18804,19324,1800,1200,559,0,56321,3559,2.81605,0,0.06319134959
120000,2,2,2,26,-1,-1,-1,5820,216,3858,216,3858,6849,0,9894,10923,0.08245,-1,1.104002426
400000,2,1,2,33,-1,-1,-1,7768,31313,8744,31330,8853,11816,0,47825,51999,0.1195625,-1,1.087276529
300000,2,2,2,39,-1,-1,-1,6293,5483,990,5490,990,990,0,12766,7470,0.04255333333,-1,0.5851480495
30000,2,2,2,23,0,0,0,12775,13864,14927,1600,1600,1000,0,41566,4200,1.385533333,0,0.1010441226
20000,1,2,1,47,0,0,0,14835,16605,19160,3000,3000,5000,1,50600,11000,2.53,0,0.2173913043
320000,2,2,1,43,-1,-1,-1,24685,27002,82271,30161,76651.02,5315,0,133958,112127.02,0.41861875,-1,0.837031159
80000,1,2,1,57,0,0,0,54211,55348,56477,2007,2047,2060,0,166036,6114,2.07545,0,0.03682333952
160000,1,3,1,59,-2,-2,-2,-81,390,170,1000,170,0,0,479,1170,0.00299375,-2,2.442588727
80000,2,3,2,50,0,0,0,46914,47918,47620,2210,1700,1614,0,142452,5524,1.78065,0,0.03877797434
280000,2,3,2,47,-1,-1,-1,27572,38918,27000,39787,29000,27000,0,93490,95787,0.3338928571,-1,1.024569473
210000,2,1,2,28,1,-2,-2,0,0,0,0,0,0,1,0,0,0,-1,0
250000,2,1,2,27,0,-1,-1,8769,990,0,990,0,0,0,9759,990,0.039036,-0.6666666667,0.1014448202
120000,2,1,2,27,-1,-1,-1,3215,700,700,700,700,10673,0,4615,12073,0.03845833333,-1,2.61603467
20000,2,2,2,27,0,0,0,15685,16731,18048,1300,1600,650,0,50464,3550,2.5232,0,0.07034717819
200000,2,2,2,35,0,0,0,72450,52795,41861,5556,1000,2000,0,167106,8556,0.83553,0,0.05120103407
100000,1,1,1,45,0,0,0,42049,43570,44601,2200,2100,2000,0,130220,6300,1.3022,0,0.04837966518
80000,2,2,1,53,0,0,0,48688,101878,20475,2530,3990,850,0,171041,7370,2.1380125,0,0.0430890839
450000,2,1,2,39,-1,-1,-1,242,0,2343,0,2343,2313,0,2585,4656,0.005744444444,-1,1.801160542
200000,2,1,1,38,-1,-1,-1,5221,6875,5129,6877,5129,17653,0,17225,29659,0.086125,-1,1.721857765
50000,2,2,2,28,0,0,0,47813,33463,29628,1900,2000,2000,0,110904,5900,2.21808,0,0.05319916324
500000,2,2,2,31,0,0,0,43818,45021,49283,5000,5040,17604,0,138122,27644,0.276244,0,0.2001419035
50000,1,1,2,25,0,0,2,44663,48045,47306,4100,400,3000,0,140014,7500,2.80028,0.6666666667,0.05356607196
450000,2,1,1,29,0,0,0,72622,6920,7700,2000,1000,2000,0,87242,5000,0.1938711111,0,0.05731184521
130000,2,1,2,30,-1,-1,-1,780,0,390,0,390,540,0,1170,930,0.009,-1,0.7948717949
220000,2,1,2,29,-2,-2,-2,-37,5645,11731,5682,11742,0,0,17339,17424,0.07881363636,-2,1.004902243
210000,2,2,1,38,-2,-2,-2,390,780,0,780,0,0,0,1170,780,0.005571428571,-2,0.6666666667
50000,1,1,2,57,0,0,0,50698,51030,49984,2100,1320,704,0,151712,4124,3.03424,0,0.02718308374
260000,1,2,2,31,0,0,-1,260783,54254,24119,1743,24145,16900,0,339156,42788,1.304446154,-0.3333333333,0.126160233
70000,2,2,2,26,0,0,0,35867,28496,28401,3000,3005,3000,0,92764,9005,1.3252,0,0.09707429606
50000,1,2,1,37,0,0,0,49045,50174,43647,2000,2000,1000,1,142866,5000,2.85732,0,0.03499783013
20000,1,2,2,28,2,2,2,12762,12272,14255,0,2500,0,1,39289,2500,1.96445,2,0.06363104177
170000,1,2,1,34,1,2,2,91450,90486,86004,3400,0,3957,1,267940,7357,1.576117647,1.666666667,0.02745763977
100000,2,2,2,34,0,0,0,104660,104108,102066,4589,4516,3645,0,310834,12750,3.10834,0,0.04101867878
200000,2,2,2,30,-1,0,0,11916,23694,26397,12366,11000,12674,1,62007,36040,0.310035,-0.3333333333,0.5812247004
30000,2,3,1,59,1,2,2,28084,29299,28741,1950,200,2492,1,86124,4642,2.8708,1.666666667,0.05389902931
300000,2,1,2,39,0,0,0,89792,91558,93741,4500,5000,8000,0,275091,17500,0.91697,0,0.06361531275
360000,2,2,2,28,3,2,2,2500,2500,0,0,0,0,1,5000,0,0.01388888889,2.333333333,0
140000,1,1,2,33,0,0,0,128891,103523,86543,4637,2083,1503,0,318957,8223,2.278264286,0,0.02578090464
360000,2,2,2,28,-1,-1,-1,220,2755,1380,2755,1380,0,0,4355,4135,0.01209722222,-1,0.9494833525
150000,2,2,1,43,0,-1,0,32283,18361,9160,18361,1000,13596,0,59804,32957,0.3986933333,-0.3333333333,0.5510835396
280000,1,2,1,37,0,0,0,149227,152331,153080,5505,3258,3120,0,454638,11883,1.623707143,0,0.02613727845
230000,2,2,1,46,-1,-1,-1,1443,1443,2886,1443,2886,0,0,5772,4329,0.02509565217,-1,0.75
80000,2,3,1,46,0,0,0,70324,66864,32990,3000,2003,1500,0,170178,6503,2.127225,0,0.03821292999
50000,1,1,2,32,0,0,0,20542,10858,0,1411,0,777,0,31400,2188,0.628,0,0.06968152866
180000,1,1,2,30,1,-1,-1,0,1186,0,1186,0,0,1,1186,1186,0.006588888889,-0.3333333333,1
100000,1,2,2,34,2,2,2,32685,36546,37152,4400,1500,0,1,106383,5900,1.06383,2,0.05545998891
30000,1,1,2,30,1,2,2,21996,21356,23496,0,2500,0,1,66848,2500,2.228266667,1.666666667,0.03739827669
80000,1,1,1,37,2,2,2,57844,59038,57501,2700,0,4500,0,174383,7200,2.1797875,2,0.04128842834
500000,2,1,1,39,-1,0,-1,28852,112344,26834,66522.18,26834,33452,0,168030,126808.18,0.33606,-0.6666666667,0.7546758317
150000,2,2,2,33,-2,-2,-2,6806,2774,0,2779,0,500,0,9580,3279,0.06386666667,-2,0.3422755741
50000,2,2,2,22,1,2,0,8566,8287,9288,0,1300,1000,0,26141,2300,0.52282,1,0.08798439233
260000,2,1,1,42,-2,-2,-2,6000,4856,4328,4570,4353,17767,0,15184,26690,0.0584,-2,1.757771338
410000,2,2,1,35,0,-1,-1,11193,1831,13745,1831,13745,121,0,26769,15697,0.0652902439,-0.6666666667,0.586387239
50000,2,3,1,33,0,0,0,39847,37561,36725,1719,1783,1200,0,114133,4702,2.28266,0,0.04119755023
100000,2,2,1,39,0,0,0,100549,94471,57529,3711,3155,1696,0,252549,8562,2.52549,0,0.03390233182
90000,2,3,1,37,0,0,0,62460,63354,64528,2500,2300,2281,0,190342,7081,2.114911111,0,0.03720145843
50000,1,1,2,32,2,0,0,16434,17550,21414,1688,4476,0,0,55398,6164,1.10796,0.6666666667,0.1112675548
